date,NYSE:AIG,NYSE:AIR,NYSE:ADM,NYSE:ABT,NYSE:PRI,NYSE:Y,NYSE:ALK,NYSE:AXP
2020-09-01,16.298425416718167,116.37075747536771,8.644684841027317,50.701076592625206,20.578672264065524,0.0,40.659340659340664,20.0
2020-10-01,32.596850833436335,99.7463635503152,21.611712102568294,68.59557421355176,0.0,11.112483022595384,46.15384615384616,46.0
2020-11-01,48.895276250154495,91.43416658778892,12.967027261540975,11.929665080617696,12.347203358439316,0.0,34.065934065934066,11.0
2020-12-01,65.19370166687267,207.8049240631567,0.0,44.73624405231636,0.0,11.112483022595384,46.15384615384616,12.0
2021-01-01,32.596850833436335,99.7463635503152,21.611712102568294,65.61315794339733,0.0,55.56241511297692,0.0,45.0
2021-02-01,48.895276250154495,91.43416658778892,25.93405452308195,50.701076592625206,0.0,62.97073712804051,13.186813186813188,38.0
2021-03-01,16.298425416718167,141.30734836294653,21.611712102568294,65.61315794339733,12.347203358439316,55.56241511297692,21.978021978021978,11.0
2021-04-01,16.298425416718167,83.12196962526265,21.611712102568294,83.50765556432387,0.0,23.4596863810347,12.08791208791209,36.0
2021-05-01,16.298425416718167,24.9365908875788,60.51279388719122,11.929665080617696,37.04161007531795,34.572169403630085,0.0,35.0
2021-06-01,16.298425416718167,74.80977266273638,12.967027261540975,71.57799048370617,12.347203358439316,24.694406716878632,24.17582417582418,37.0
2021-07-01,16.298425416718167,108.05856051284144,12.967027261540975,59.648325403088485,0.0,35.806889739474016,0.0,60.0
2021-08-01,65.19370166687267,99.7463635503152,12.967027261540975,35.78899524185309,12.347203358439316,23.4596863810347,12.08791208791209,12.0
2021-09-01,32.596850833436335,74.80977266273638,25.93405452308195,89.47248810463272,12.347203358439316,0.0,13.186813186813188,25.0
2021-10-01,16.298425416718167,83.12196962526265,12.967027261540975,86.4900718344783,12.347203358439316,0.0,0.0,12.0
2021-11-01,16.298425416718167,116.37075747536771,12.967027261540975,50.701076592625206,12.347203358439316,62.97073712804051,13.186813186813188,26.0
2021-12-01,0.0,124.68295443789397,25.93405452308195,50.701076592625206,26.752273943285182,24.694406716878632,0.0,25.0
2022-01-01,16.298425416718167,132.99515140042027,25.93405452308195,62.63074167324291,0.0,12.347203358439316,12.08791208791209,0.0
2022-02-01,48.895276250154495,83.12196962526265,25.93405452308195,83.50765556432387,14.40507058484587,28.398567724410427,28.571428571428573,28.0
2022-03-01,48.895276250154495,157.93174228799904,25.93405452308195,35.78899524185309,12.347203358439316,61.73601679219658,49.45054945054945,12.0
2022-04-01,32.596850833436335,66.49757570021013,51.8681090461639,74.5604067538606,0.0,24.694406716878632,12.08791208791209,13.0
2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
